Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
118,1993,7,Maharashtra,Nagpur,65.18,82.85,77.47,197.22,230.04,25.14,0,0,0,23.95,41.81
118,1994,7,Maharashtra,Nagpur,46.92,71.41,151.53,162.46,236.71,25.47,0,0,0,6.66,37.53
118,1995,7,Maharashtra,Nagpur,35.47,79.62,55.42,162.26,216.06,65.69,0,0,0,35.66,49.86
118,1996,7,Maharashtra,Nagpur,68.68,101.07,158.06,156.26,250.95,165.8,0,0,0,21.36,37.65
118,1997,7,Maharashtra,Nagpur,49.7,83.95,150.72,155.48,223.06,104.61,0,0,0,17.98,24.57
118,1998,7,Maharashtra,Nagpur,42.61,60.08,89.04,154.15,212.57,82.77,0,0,0,29.59,25.41
118,1999,7,Maharashtra,Nagpur,56.36,74.75,150.66,191.58,208.43,113.67,0,0,0,9.01,37.48
118,2000,7,Maharashtra,Nagpur,56.06,77.46,151,197.75,209.3,10.14,0,0,12.34,44.34,50.96
118,2001,7,Maharashtra,Nagpur,63.26,99.18,132.23,142.21,217.92,0,0,0,10.9,2.67,39.09
118,2002,7,Maharashtra,Nagpur,54.7,81.74,150.77,177.03,234.06,0,15.35,0,0,33.41,43.5
118,2003,7,Maharashtra,Nagpur,65.47,83.79,111.2,176.15,249.2,2.77,0,0,0,39.71,43.64
118,2004,7,Maharashtra,Nagpur,42.45,87.54,144.15,181.78,210.32,46.93,0,0,0,38.29,41.05
118,2005,7,Maharashtra,Nagpur,46.41,87.54,131.93,174.16,223.83,20.79,0,0,0,18.33,38.03
118,2006,7,Maharashtra,Nagpur,57.79,86.72,51.94,165.86,177.89,81.38,0,0,0,39.99,42.25
118,2007,7,Maharashtra,Nagpur,63.92,90.32,143.13,174.45,226.12,9.06,0,0,0,40.61,40.88
118,2008,7,Maharashtra,Nagpur,61.75,82.22,119.55,169.34,228.41,0.81,0,0,0,30.16,42.14
118,2009,7,Maharashtra,Nagpur,62.25,89.11,136.54,178.92,199.32,60.56,0,0,0.57,22.02,30.1
118,2010,7,Maharashtra,Nagpur,43.79,74.17,121.78,191.7,234.51,60.2,0,0,0,35.49,32.21
118,2011,7,Maharashtra,Nagpur,56.58,80.81,144.07,109.76,215.75,15.33,0,0,0,42.23,44.91
118,2012,7,Maharashtra,Nagpur,54.99,85.33,142.83,180.7,225.15,66.9,0,0,0,37.29,38.81
118,2013,7,Maharashtra,Nagpur,51.34,76.61,123.73,152.38,236.94,0,0,0,0,1.75,33.7
118,2014,7,Maharashtra,Nagpur,52.94,63.37,87.26,145.84,192.18,118.67,0,0,0,40.85,43.38
118,2015,7,Maharashtra,Nagpur,47.41,80.17,72.73,107.12,199.39,0,0,0,0,40.13,45.3
119,1958,7,Maharashtra,Bhandara,48.37,70.83,113.37,165.75,226.57,80.22,0,0,0,16.78,33.43
119,1959,7,Maharashtra,Bhandara,39.65,65.34,122.68,131.84,230.7,3.71,0,0,0,20.29,36.77
119,1960,7,Maharashtra,Bhandara,28.73,65.72,73.86,144.52,218.88,35.04,0,0,0.15,21.68,38.44
119,1961,7,Maharashtra,Bhandara,48.58,67.03,128.54,161.84,204.03,28.52,0,0,0,15.58,34.26
119,1962,7,Maharashtra,Bhandara,44.71,60.73,87.18,121.65,205.8,119.72,0,0,0,40.73,37.85
119,1963,7,Maharashtra,Bhandara,47.24,61.87,108.82,125.99,228.84,0,0,0,0,17.82,36.69
119,1964,7,Maharashtra,Bhandara,0,1.34,7.5,1.25,0.65,151.6,327.97,574.15,247.06,29.45,1.27
119,1965,7,Maharashtra,Bhandara,16.66,3.88,18.73,24.82,2.38,159.42,274.52,183.97,317.14,5.83,0
119,1966,7,Maharashtra,Bhandara,7.53,0,13.91,20.87,37.8,98.15,545.67,273.58,268.44,4.84,19.58
119,1967,7,Maharashtra,Bhandara,1.33,0,109.54,16.89,2.77,173.88,552.84,260.16,118.57,3.77,0
119,1968,7,Maharashtra,Bhandara,15.44,18.26,57.4,49.3,0.44,120.56,433.71,226.05,433.57,11.33,0.29
119,1969,7,Maharashtra,Bhandara,52.14,76.31,134.79,182.18,190.52,95,0,0,0,41.12,43.84
119,1970,7,Maharashtra,Bhandara,46.61,72.35,89.9,167.31,211.29,0,0,0,0,41.29,39.9
119,1971,7,Maharashtra,Bhandara,47.23,67.54,97.37,157.94,181.62,0,0,0,0,4.44,33.46
119,1972,7,Maharashtra,Bhandara,45.61,63.05,112.97,160.49,226.19,77.27,0,0,21.51,46.54,43.53
119,1973,7,Maharashtra,Bhandara,62.31,81.8,147.04,184.41,242.09,124.44,0,0,0,0.01,33.71
119,1974,7,Maharashtra,Bhandara,44.69,62.49,116.11,174.88,217.61,72.7,0,0,14.55,0,31.22
119,1975,7,Maharashtra,Bhandara,40.32,52.37,84.86,173.84,231.81,0,0,0,0,7.54,34.25
119,1976,7,Maharashtra,Bhandara,41.03,64.31,103.8,150.05,229.38,105.72,0,0,0,43.17,38.74
119,1977,7,Maharashtra,Bhandara,53.17,73.1,130.35,178.31,201.73,9.95,0,0,0,31.55,32.45
119,1978,7,Maharashtra,Bhandara,40.71,52.47,75.06,122.98,224.18,15.52,0,0,8.45,40.25,39.77
119,1979,7,Maharashtra,Bhandara,32.32,46.98,120.22,177.7,199.68,7.01,0,0,0,39.35,39.78
119,1980,7,Maharashtra,Bhandara,48.47,71.01,132.09,175.05,241.59,0,0,0,0,42.96,43.21
119,1981,7,Maharashtra,Bhandara,43.55,71.88,98.41,175.01,211.05,5.57,0,0,0,33.26,39.41
119,1982,7,Maharashtra,Bhandara,26,60.58,108.48,152.71,197.66,34.51,0,0,0,28.2,38.33
119,1983,7,Maharashtra,Bhandara,50.26,66.64,127.35,178.52,215.96,59.01,0,0,0,21.9,37.93
119,1984,7,Maharashtra,Bhandara,30.8,56.84,110.89,153.3,229.87,100.73,0,0,17.13,32.76,41.73
119,1985,7,Maharashtra,Bhandara,43.02,71.53,133.9,163.33,221.75,8.57,0,0,0,5.46,34.67
119,1986,7,Maharashtra,Bhandara,36.85,52.97,104.35,170.13,205.97,5.73,0,0,0.13,39.16,39.41
119,1987,7,Maharashtra,Bhandara,36.35,62.81,91.36,181.75,191.14,56.13,0,0,18.59,27.15,36.06
119,1988,7,Maharashtra,Bhandara,51.48,71.88,129.95,139.41,221.62,26.7,0,0,0,30.63,35.72
119,1989,7,Maharashtra,Bhandara,49.21,68.99,54.82,169.43,220.05,30.57,0,0,0,40.09,42.3
119,1990,7,Maharashtra,Bhandara,52.22,65.02,106.03,179.3,165.38,0,0,0,0,14.88,38.98
119,1991,7,Maharashtra,Bhandara,42.58,66.07,113.76,141.62,227.93,18.67,0,0,23.43,45.31,43.98
119,1992,7,Maharashtra,Bhandara,54.02,76.29,142.59,183.43,216.04,118.8,0,0,0,32.57,38.9
119,1993,7,Maharashtra,Bhandara,53.04,66.94,58.92,181.59,225.24,28.56,0,0,0,21.71,38.94
119,1994,7,Maharashtra,Bhandara,40.59,57.77,128.82,160.46,230.7,29.63,0,0,0,3.3,35.41
119,1995,7,Maharashtra,Bhandara,28.92,63.75,36.37,140.72,212.91,60.67,0,0,0,32.15,44.96
119,1996,7,Maharashtra,Bhandara,54.86,78.79,138.11,148.91,245.66,156.35,0,0,0,21.59,37.02
119,1997,7,Maharashtra,Bhandara,41.76,67.49,126.58,148.9,218.75,105.96,0,0,0,15.86,28.61
119,1998,7,Maharashtra,Bhandara,39.4,52.45,69.2,139.72,208.65,77.31,0,0,0,26.03,29.8
119,1999,7,Maharashtra,Bhandara,48.42,63.63,128.99,180.43,216.71,106.69,0,0,0,7.88,35.84
119,2000,7,Maharashtra,Bhandara,47.94,62.49,124.86,184.62,215.31,5.77,0,0,4.11,40.36,43.34
119,2001,7,Maharashtra,Bhandara,50.31,76.98,113.51,139.83,222.37,0,0,0,2.9,0.29,35.12
119,2002,7,Maharashtra,Bhandara,41.28,62.49,118.07,165.33,233.36,0,2.07,0,0,32.43,39.9
119,2003,7,Maharashtra,Bhandara,53.01,66.26,84.5,167.19,246.93,10.91,0,0,0,34.6,39.06
119,2004,7,Maharashtra,Bhandara,32.64,68.61,120.69,168.61,214.36,37.01,0,0,0,36.34,38.45
119,2005,7,Maharashtra,Bhandara,39.54,68.61,107.79,166.97,219.55,22.43,0,0,0,14.41,35.15
119,2006,7,Maharashtra,Bhandara,47.94,68.5,37.9,147.23,193.43,78.98,0,0,0,39.72,39.53
119,2007,7,Maharashtra,Bhandara,52.73,72.01,126.1,173.19,226.75,9.29,0,0,0,38.3,37.64
119,2008,7,Maharashtra,Bhandara,49.92,65.5,99.46,162.48,227.91,0.64,0,0,0,29.13,39.24
119,2009,7,Maharashtra,Bhandara,51.58,71.35,116.44,171.73,207.38,67.01,0,0,0,20.63,32.55
119,2010,7,Maharashtra,Bhandara,38.66,62.32,99.1,181.19,230.52,60.65,0,0,0,32.6,34.15
119,2011,7,Maharashtra,Bhandara,47.81,65.63,122.15,116.67,215.6,15.47,0,0,0,41.24,40.63
119,2012,7,Maharashtra,Bhandara,43.9,68.75,124.08,171.15,223.12,70.5,0,0,0,36.31,36.84
119,2013,7,Maharashtra,Bhandara,45.35,63.11,103.79,147.16,231.47,0,0,0,0,0.22,32.31
119,2014,7,Maharashtra,Bhandara,45.65,54.1,67.94,131.09,192.51,102.74,0,0,0,38.99,39.5
119,2015,7,Maharashtra,Bhandara,42.11,65.17,56.3,106.38,203.34,0,0,0,0,39.23,41.26
120,1958,7,Maharashtra,Chandrapur,58.3,85.82,131.74,169.98,232.94,86.81,0,0,0,24.12,38.8
120,1959,7,Maharashtra,Chandrapur,55.95,79.11,145.06,160.55,242.23,0,0,0,0,25.93,39.93
120,1960,7,Maharashtra,Chandrapur,51.69,81.78,80.77,171.47,233.71,28.51,0,0,0,25.26,41.16
120,1961,7,Maharashtra,Chandrapur,59.51,82.81,148.19,177.46,213.27,39.39,0,0,0,12.95,36.3
120,1962,7,Maharashtra,Chandrapur,51.8,73.17,115.33,141.92,220.38,119.88,0,0,0,40.98,39.53
120,1963,7,Maharashtra,Chandrapur,56.26,78.5,126.06,150.21,240.4,0.5,0,0,0,19.15,39.29
120,1964,7,Maharashtra,Chandrapur,0.01,1.12,7.38,2.42,0.64,149.22,287.54,516.87,315.59,31.57,2.23
120,1965,7,Maharashtra,Chandrapur,6.55,3.35,8.11,24.54,1.8,156.81,309.17,203.43,367.88,0.92,0
120,1966,7,Maharashtra,Chandrapur,5.57,0.26,15.74,26.06,28.57,75.59,543.76,295.15,341.77,3.97,11.37
120,1967,7,Maharashtra,Chandrapur,0.84,0,135.82,11.73,1.13,177.49,490.21,240.62,111.2,3.94,0.01
120,1968,7,Maharashtra,Chandrapur,10.57,20.77,88.42,36.74,1.15,122.65,334.17,177.98,363.84,11.96,1.08
120,1969,7,Maharashtra,Chandrapur,61.91,92.52,154.73,188.28,211.68,80.79,0,0,0,42.14,45.64
120,1970,7,Maharashtra,Chandrapur,59.48,89.61,122.77,170.08,223.73,0,0,0,0,41.98,42.68
120,1971,7,Maharashtra,Chandrapur,58.99,81.22,111.22,174.35,196.07,0,0.56,0,0.03,10.45,38.17
120,1972,7,Maharashtra,Chandrapur,55.18,77.92,139.68,172.35,237.6,66.58,0,0,32.34,56.23,51.46
120,1973,7,Maharashtra,Chandrapur,84.4,112.65,166.59,195.6,259.69,105.22,0,0,0,0,35.6
120,1974,7,Maharashtra,Chandrapur,51.35,74.25,137.49,185.65,225.81,83.09,0,0,19.15,0,34.32
120,1975,7,Maharashtra,Chandrapur,49.72,64.34,112.33,187.27,239.74,0.02,0,0,0,14.3,37.07
120,1976,7,Maharashtra,Chandrapur,50.08,76.57,129.53,170.36,238.99,111.29,0,0,0,44.76,41.66
120,1977,7,Maharashtra,Chandrapur,60.76,87.48,147.79,179.01,205.23,41.56,0,0,0.46,36.88,37.81
120,1978,7,Maharashtra,Chandrapur,50.59,68.91,105.35,144.52,233.78,11.87,0,0,9.81,41.28,43.54
120,1979,7,Maharashtra,Chandrapur,53.99,62.59,146.7,187.57,204.91,0.9,0,0,0,43.51,43.75
120,1980,7,Maharashtra,Chandrapur,59.05,87.88,146.17,185.35,249.33,0,0,0,0,44.36,46.57
120,1981,7,Maharashtra,Chandrapur,55.88,86.8,109.81,184.83,216.97,0,0,0,0,35.42,42.25
120,1982,7,Maharashtra,Chandrapur,48.25,76.02,134.59,163.82,203.85,64.78,0,0,0,20.95,39.1
120,1983,7,Maharashtra,Chandrapur,56.07,78.22,131.8,188.34,221.53,43.02,0,0,0,22,39.51
120,1984,7,Maharashtra,Chandrapur,50.13,71.19,136.18,161.37,233.65,101.04,0,0.03,8.29,30.45,43.01
120,1985,7,Maharashtra,Chandrapur,55.9,85.72,142.62,172.93,232.97,0.79,0,0,2.52,16.2,39.66
120,1986,7,Maharashtra,Chandrapur,50.47,67.38,136.55,174.19,220.07,3.58,0,0,2.1,42.13,43.15
120,1987,7,Maharashtra,Chandrapur,52.81,79.86,106.37,189.1,202,54.49,0,0,20.99,28.1,38.76
120,1988,7,Maharashtra,Chandrapur,60.1,83.29,144.06,152.32,228.97,41.2,0,0,0,33.12,39.08
120,1989,7,Maharashtra,Chandrapur,57.36,81.58,59.83,176.97,228.43,28.87,0,0,0,39.47,44.64
120,1990,7,Maharashtra,Chandrapur,59.7,78.6,111.01,186.84,170.22,0,0,0,0.34,13.2,40.01
120,1991,7,Maharashtra,Chandrapur,52.93,77.82,137.59,160.16,231.84,7.4,0,0,12.88,43.16,44.46
120,1992,7,Maharashtra,Chandrapur,60.15,86.5,148.65,186.36,220.41,102.07,0,0,0,33.35,41.48
120,1993,7,Maharashtra,Chandrapur,60.29,80.94,78.25,190.56,232.73,35.79,0,0,0,19.27,40.1
120,1994,7,Maharashtra,Chandrapur,53.19,72.48,145.34,165.2,237.74,43.45,0,0,0,4.3,36.25
120,1995,7,Maharashtra,Chandrapur,44.21,75.74,46.27,164.62,217.91,59.82,0,0,0,27.04,45.24
120,1996,7,Maharashtra,Chandrapur,65.12,94.01,148.99,173.01,251.11,143.33,0,0,0,20.4,38.34
120,1997,7,Maharashtra,Chandrapur,51.28,76.75,143.63,153.43,224.2,110.68,0,0,0,20.56,32.45
120,1998,7,Maharashtra,Chandrapur,51.79,68.42,100.2,174.78,222.27,89.09,0,0,0,22.95,32.73
120,1999,7,Maharashtra,Chandrapur,54.78,75.4,145.1,190.72,221.98,96.04,0,0,0,13.29,38.54
120,2000,7,Maharashtra,Chandrapur,56.18,75.78,144.93,193.49,221.78,0,0,0,6.65,42.38,47.52
120,2001,7,Maharashtra,Chandrapur,60.24,93.31,116.46,157.37,238.94,0,0,0,2.56,4.34,37.06
120,2002,7,Maharashtra,Chandrapur,49.38,75.45,136.97,181.51,239.45,0,4.27,0,0.11,31.83,41.31
120,2003,7,Maharashtra,Chandrapur,59.79,82.04,102.5,177.29,250.31,23.65,0,0,0,30.27,40.38
120,2004,7,Maharashtra,Chandrapur,47.63,79.42,132.46,175.24,217.99,63.06,0,0,0,35.11,40.27
120,2005,7,Maharashtra,Chandrapur,51.86,79.42,121.08,171.13,222.22,40.72,0,0,0,11.47,35.42
120,2006,7,Maharashtra,Chandrapur,51.54,76.08,47.33,154.77,193.85,76.25,0,0,0,38.7,40.2
120,2007,7,Maharashtra,Chandrapur,58.51,83,138.42,177.48,231.97,3.59,0,0,0,38.45,40.22
120,2008,7,Maharashtra,Chandrapur,57.48,74.24,105.71,170.57,227.94,21.48,0,0,0,31.25,41.18
120,2009,7,Maharashtra,Chandrapur,59.17,83.94,130.82,178.29,212.29,72,0,0,0,24.18,35.23
120,2010,7,Maharashtra,Chandrapur,47.36,74.58,118.96,182.28,231.57,45.7,0,0,0,30.96,35.98
120,2011,7,Maharashtra,Chandrapur,52.18,73.19,132.67,128.99,214.09,60.24,0,0,0,41.38,43.16
120,2012,7,Maharashtra,Chandrapur,55.7,82.51,137.74,179.99,224.71,54.87,0,0,0,34.87,38.4
120,2013,7,Maharashtra,Chandrapur,53.64,72.72,127.91,152.14,232.59,0,0,0,0,0.06,33.43
120,2014,7,Maharashtra,Chandrapur,53.43,64.21,74.38,150.33,195.07,114.7,0,0,0,39.24,41.63
120,2015,7,Maharashtra,Chandrapur,52.16,77.15,70.68,117.33,206.97,0,1.84,0,0,39.99,44.39
514,1958,7,Maharashtra,Jalna,110.56,136.18,180.51,181.36,218.77,102.34,0,0,9.42,55.05,54.78
514,1959,7,Maharashtra,Jalna,121.69,139.38,192.53,185.46,241.08,31.77,0,0,0,10.05,58.09
514,1960,7,Maharashtra,Jalna,119.87,135.74,176.7,203.21,211.08,59.33,0,32.69,0,31.29,89.78
514,1961,7,Maharashtra,Jalna,121.78,134.25,187.56,203.02,172.19,32.53,0,1.98,8.04,0,36.93
514,1962,7,Maharashtra,Jalna,104.53,130.88,154.74,174.47,177.28,135.1,0.04,0,0,48.55,52.86
514,1963,7,Maharashtra,Jalna,123.82,135.69,178.87,185.21,244.04,11.38,0,0,25.57,51.55,105.69
514,1964,7,Maharashtra,Jalna,0,0,5.63,8.75,1.44,136.35,257.08,121.46,193.74,24.69,5.92
514,1965,7,Maharashtra,Jalna,5.79,0.84,0.4,10.46,1.1,103.32,269.21,221.68,51.59,4.53,1.9
514,1966,7,Maharashtra,Jalna,10,0,6.14,1.52,28.12,65.12,307.3,81.74,167.5,1.98,57.16
514,1967,7,Maharashtra,Jalna,0.19,0.35,6.1,2.57,5.43,136.34,318.83,119.8,119.28,25.91,1.52
514,1968,7,Maharashtra,Jalna,2.84,4.98,22.62,14.72,0.05,64.78,272.02,127.35,163.04,27.48,18.68
514,1969,7,Maharashtra,Jalna,112.46,128.12,189.25,213.6,269.1,29.37,0,0,0,56.65,72.9
514,1970,7,Maharashtra,Jalna,114.11,136.58,180.37,194.22,228.61,0,5.82,0,0,34.24,83.81
514,1971,7,Maharashtra,Jalna,108.41,132.14,176.78,223.89,216.92,102.05,111.47,0,0.48,22.67,76.68
514,1972,7,Maharashtra,Jalna,99.18,130.63,184.21,204.52,246.11,83.67,63.92,36.7,55.27,141.47,76.19
514,1973,7,Maharashtra,Jalna,120.76,137.42,187.31,209.63,281.86,78.44,0,0,0.27,23.68,75.34
514,1974,7,Maharashtra,Jalna,102.39,130.06,181.96,213.65,192.13,102.5,0.03,0,5.39,12.81,72.36
514,1975,7,Maharashtra,Jalna,103.3,128.77,172.07,227.19,251.92,54.56,0,0,0,17.2,61.7
514,1976,7,Maharashtra,Jalna,109.57,126.15,180.25,199.64,271.71,93.22,0,0,21.1,99.64,66.26
514,1977,7,Maharashtra,Jalna,110.91,127.37,171.42,201.62,230.59,35.43,0.95,14.26,27.26,86.91,15.85
514,1978,7,Maharashtra,Jalna,98.51,111.13,149.06,181.04,242.57,0,0,4.47,27.56,75.53,74.72
514,1979,7,Maharashtra,Jalna,117.9,138.56,178.67,210.22,223.18,64.36,0,0,0,42.06,39.15
514,1980,7,Maharashtra,Jalna,112.41,134.38,190.95,210.31,259.54,0,0.76,0,21.85,101.04,104.32
514,1981,7,Maharashtra,Jalna,95.51,126.09,168.85,210.23,237.64,89.91,0.04,0.77,0,28.05,73.19
514,1982,7,Maharashtra,Jalna,105.32,120.11,176.44,189.81,190.89,124.21,0,24.87,6.51,79.89,80.45
514,1983,7,Maharashtra,Jalna,110.1,133.5,193.36,220.07,259.69,101.84,0,0,0,26.33,74.72
514,1984,7,Maharashtra,Jalna,109.62,123.33,175.59,212.48,261.15,124.02,0,53.72,23.1,11.14,97.7
514,1985,7,Maharashtra,Jalna,103.82,125.24,186.13,198.82,247.89,45.25,0,9.03,46.27,34.39,84.8
514,1986,7,Maharashtra,Jalna,115.97,125.36,182.25,198.83,258.75,24.72,0,0,29.97,111.27,99.03
514,1987,7,Maharashtra,Jalna,101.22,124.47,178.38,223.93,187.54,55.69,40.49,0,31.27,46.42,68.14
514,1988,7,Maharashtra,Jalna,108.55,132.04,180.15,181.06,251.48,50.38,0,0,0,31.79,77.81
514,1989,7,Maharashtra,Jalna,104.12,126.85,145.8,202.26,249.41,19.04,0.84,0.02,2.84,86.62,100.34
514,1990,7,Maharashtra,Jalna,104.39,132.04,184.28,213.69,153.42,0.19,0,0,17.73,20.41,82.82
514,1991,7,Maharashtra,Jalna,108.36,130.35,180.76,182.36,240.49,15.8,0.07,25.9,78.91,127.07,96.3
514,1992,7,Maharashtra,Jalna,108.26,125.11,177.69,196.4,218.89,83.93,31.51,0,0,34.02,90.53
514,1993,7,Maharashtra,Jalna,100.04,126.28,167.51,211.81,259.73,69.13,0,8.73,0,6.19,57.31
514,1994,7,Maharashtra,Jalna,111.28,130.94,183.15,179.13,239.39,11.26,0,0,0,29.38,79.71
514,1995,7,Maharashtra,Jalna,105.92,137.38,166.77,190.06,222.37,125.48,0,19.95,0,31.11,89.33
514,1996,7,Maharashtra,Jalna,118.72,144.76,191.35,203.9,245.41,125.5,0,0.12,0,0.85,35.72
514,1997,7,Maharashtra,Jalna,96.14,116.67,174.43,172.34,220.98,44.02,0.51,0,20.97,64.17,46.02
514,1998,7,Maharashtra,Jalna,109.91,128.77,173.37,196.81,226.15,96.25,0,0,0,26.02,28.29
514,1999,7,Maharashtra,Jalna,97.45,116.01,166.24,199.47,185.08,43.57,0.58,25.16,0,7.79,56.83
514,2000,7,Maharashtra,Jalna,105.64,125.91,179.02,206.1,205.14,0,0.25,0,23.44,86.78,94.14
514,2001,7,Maharashtra,Jalna,100.33,127.35,177.85,182.25,231.08,29.98,57.73,2.55,71.27,70.69,98.06
514,2002,7,Maharashtra,Jalna,109.96,137.03,185.21,198.91,256.14,0.03,98.74,0,13.25,68.66,92.51
514,2003,7,Maharashtra,Jalna,113.88,132.69,176.65,193.37,241.41,53.83,1.11,18.6,31.73,99.48,101.42
514,2004,7,Maharashtra,Jalna,108.92,123.33,170.6,203.22,180.46,32.37,3.74,0,2.03,39.15,62.05
514,2005,7,Maharashtra,Jalna,96.69,123.33,152.68,166.09,194.37,62.4,0,0,0,22.54,62.45
514,2006,7,Maharashtra,Jalna,93.14,111.1,134.55,179.97,164.74,43.22,0,0,0,23.86,47.11
514,2007,7,Maharashtra,Jalna,96.33,121.08,164.08,173.03,212.33,9.22,0,0,0,51.07,74.33
514,2008,7,Maharashtra,Jalna,100.4,115.08,145.66,182.1,219.46,92.46,1.25,0,0,35.48,77.44
514,2009,7,Maharashtra,Jalna,101.46,114.65,150.97,185,182.9,74.36,0,0,8.3,20.47,0.12
514,2010,7,Maharashtra,Jalna,81.81,117.2,158.12,191.48,222.82,3.67,0,0,0,18.63,21.74
514,2011,7,Maharashtra,Jalna,86.4,110.82,156.88,156.73,208.66,2.92,0,0,0,32.8,82.24
514,2012,7,Maharashtra,Jalna,100.13,117.42,160.39,187.3,211.06,84.72,0,0,0,24.16,67.79
514,2013,7,Maharashtra,Jalna,98.59,122.37,159.84,175.91,220.52,0,0,1.58,0,18.69,60.37
514,2014,7,Maharashtra,Jalna,116.1,112.39,135.33,168.33,184.49,158.72,0,0,0,43.43,73.84
514,2015,7,Maharashtra,Jalna,84.11,119.22,134.2,155.68,193.37,0.34,29.84,0.43,0,50.37,74.25
515,1958,7,Maharashtra,Latur,119.16,136.32,174.48,147.26,189.66,127.27,0,0,15.95,46.81,65.45
515,1959,7,Maharashtra,Latur,132.11,141.59,191.65,164.79,216.69,0,0,0,0,14.87,58.96
515,1960,7,Maharashtra,Latur,127.97,137.27,165.72,192.33,174.55,17.6,0,73.62,0,36.74,65.69
515,1961,7,Maharashtra,Latur,125.02,134.66,186.15,173.96,152.66,0.11,0,0,11.88,0,36.14
515,1962,7,Maharashtra,Latur,111.17,132.13,172.77,132.07,156.49,75.84,0,0,0,36.17,43.83
515,1963,7,Maharashtra,Latur,123.2,135.41,167.2,153.76,210.41,0,0,0,11.6,24.05,86.91
515,1964,7,Maharashtra,Latur,0.04,1.54,10.37,6.85,1.29,112.94,327.85,149.21,380.04,22.31,9.63
515,1965,7,Maharashtra,Latur,0.52,0.34,0.03,19.09,3,178.27,361.54,173.29,140.76,3.8,2.44
515,1966,7,Maharashtra,Latur,7.21,1.13,10.14,17.34,35.35,87.12,248.09,136.14,295.19,11.43,59.47
515,1967,7,Maharashtra,Latur,2.09,0.65,14.64,10.07,17.9,145.62,381.47,103.97,177.37,28.15,4.56
515,1968,7,Maharashtra,Latur,3.04,12.18,28.19,20.91,8.48,125.14,244.88,31.52,266.81,37.22,25.25
515,1969,7,Maharashtra,Latur,115.28,132.06,178.53,196.14,220.6,49.7,0,1.01,0,40.25,55.81
515,1970,7,Maharashtra,Latur,118.84,137.21,181.49,176.28,187.1,0,0,0,0,39.97,88.44
515,1971,7,Maharashtra,Latur,114.32,132.02,176.66,199.31,185.19,80.54,106.3,0,0.02,18.24,74.16
515,1972,7,Maharashtra,Latur,106.37,128.24,181.1,177.26,215.32,73.16,73.78,65.67,21.04,133.99,67.78
515,1973,7,Maharashtra,Latur,131.87,147.15,193.12,191.06,246.46,66.56,0,0,0.18,1.22,42.48
515,1974,7,Maharashtra,Latur,107.27,132.49,178.71,181.91,188.31,30.64,5.11,0,0,0.87,62.09
515,1975,7,Maharashtra,Latur,104.78,124.2,158.15,206.24,210.3,60.44,0,0,0,1.58,39.11
515,1976,7,Maharashtra,Latur,108.29,124.88,172.11,160.38,221.97,35.72,0,0,13.09,79.49,73.42
515,1977,7,Maharashtra,Latur,111.89,131.57,161.53,170.53,184.69,36.65,0,3.61,18.78,52.63,28.15
515,1978,7,Maharashtra,Latur,105.93,113.79,157.4,149.71,169.43,0,0,0.02,1.22,28.14,43.43
515,1979,7,Maharashtra,Latur,119.77,124.91,169.37,187.35,160.91,26.36,0,7.84,0,46.16,27.94
515,1980,7,Maharashtra,Latur,115.33,132.11,176.28,174.83,225.08,1.6,17.11,0,0.17,61.48,97.74
515,1981,7,Maharashtra,Latur,107.74,129.71,153.08,187.63,196.43,2.94,4.71,0,0,29.66,66.99
515,1982,7,Maharashtra,Latur,111.58,124.96,177.25,137.2,157.16,78.33,0,26.39,0,34.37,47.72
515,1983,7,Maharashtra,Latur,110.79,128.3,178.55,195.74,206.18,51.15,0,0,0,7.23,46.3
515,1984,7,Maharashtra,Latur,112.05,119.64,171.83,192.52,227.09,116.23,0,17.47,0,18.92,70.15
515,1985,7,Maharashtra,Latur,111.66,125.49,174.8,179.71,218.2,18.07,0,13.66,38.2,37.14,87.59
515,1986,7,Maharashtra,Latur,115.22,124.11,178.93,168.25,223.05,0,0.05,0,18.96,80.46,73.99
515,1987,7,Maharashtra,Latur,107.04,125.92,161.81,197.99,163.78,56.83,3.3,0,12.47,25.38,50.12
515,1988,7,Maharashtra,Latur,112.99,122.21,177.1,148.77,220.89,42.12,0,0,0,35.49,81
515,1989,7,Maharashtra,Latur,107.88,123.9,140.45,177.86,223.3,0.68,0,0,0,34.77,86.82
515,1990,7,Maharashtra,Latur,108.32,128.36,172.78,191.49,113.41,0.03,0,0,8.99,16.15,52.39
515,1991,7,Maharashtra,Latur,109.83,129.44,180.88,154.7,208.3,0,0,0.07,2.61,56.58,76.33
515,1992,7,Maharashtra,Latur,107.89,121.65,174.48,180.72,183.5,40.45,13.39,0,0,32.41,70.76
515,1993,7,Maharashtra,Latur,105.82,126.61,166.32,190.04,222.12,45.41,0,0.16,0,5.29,52.08
